Image,Nom,Nom complet,Position,Pied fort,Taille,Poid,Date de naissance,Lieu de naissance,Club
https://fbref.com/req/202005121/images/headshots/484b05c1_2018.jpg,Abdullah Al Yousif,Abdullah bin Ahmed bin Abdulrahman Al Yousif,DF,,175cm,67kg,"    October 29, 1997    ",,Al Fetah
https://fbref.com/req/202005121/images/headshots/b1a96366_2018.jpg,Fahd Youssef,Fahd Youssef Youssef,FW-MF (AM),,170cm,68kg,"    May 15, 1987    ","          in Al-Qamishli, Syria      ",Al Shorta SC
Inconnue,Ali Youssouf Farada,,MF,,,,"    August 25, 1995    ","          in Djibouti, Djibouti      ",
Inconnue,Ahmed Youssouf,,FW,,160cm,,"    September 1, 1998    ","          in Djibouti, Djibouti      ",AS Port
https://fbref.com/req/202005121/images/headshots/63b59ae9_2018.jpg,Benjaloud Youssouf,,DF-MF ,Right,176cm,71kg,"    February 11, 1994    ","          in Marseille, France      ",Le Mans
https://fbref.com/req/202005121/images/headshots/1a85bcdb_2018.jpg,Mohamed Youssouf,,DF-MF (WM),,169cm,68kg,"    March 26, 1988    ","          in Paris, France      ",Ajaccio
https://fbref.com/req/202005121/images/headshots/e2f9bb5f_2018.jpg,Zaydou Youssouf,,MF ,87% Left,178cm,70kg,"    July 11, 1999    ","          in Bordeaux, France      ",Saint-Étienne
https://fbref.com/req/202005121/images/headshots/51553d42_2018.jpg,Camal Youssoufa,,DF,,187cm,81kg,"    November 3, 1994    ","          in Gap, France      ",Paris Saint-Germain
https://fbref.com/req/202005121/images/headshots/51553d42_2018.jpg,Camal Youssoufa,,DF,,187cm,81kg,"    November 3, 1994    ","          in Gap, France      ",Paris Saint-Germain
https://fbref.com/req/202005121/images/headshots/5143f16d_2018.jpg,Danique Ypema,,DF,,,,"    November 20, 1999    ",,Twente
https://fbref.com/req/202005121/images/headshots/5143f16d_2018.jpg,Danique Ypema,,DF,,,,"    November 20, 1999    ",,Twente
https://fbref.com/req/202005121/images/headshots/4d6300c3_2018.jpg,Lan Yu-chieh,,MF,,,,"    November 16, 2000    ",,
https://fbref.com/req/202005121/images/headshots/085bae38_2018.jpg,Su Yu-hsuan,,MF,,,,"    February 21, 2001    ",,
https://fbref.com/req/202005121/images/headshots/3c8a91b4_2018.jpg,Choe Yu-ri,,FW,,,,"    September 16, 1994    ",,
https://fbref.com/req/202005121/images/headshots/7dce16bf_2018.jpg,Jackson Yueill,,MF (DM) ,88% Right,177cm,74kg,"    March 19, 1997    ","          in Bloomington, Minnesota, United States      ",San Jose Earthquakes
Inconnue,Sergen Yüksedag,,FW,,,,,,Osnabrück
Inconnue,Sinan Yüksel,Sinan Yüksel,DF,,,,"    May 28, 2006    ",,Carl Zeiss Jena
Inconnue,Timuçin Yüksel,Timuçin Yüksel,FW,,,,"    September 2, 2005    ",,Karlsruher
https://fbref.com/req/202005121/images/headshots/959d05b1_2018.jpg,Amil Yunanov,,FW,,180cm,73kg,"    January 6, 1993    ","          in Tovuz, Azerbaijan      ",Inter Baku PIK
https://fbref.com/req/202005121/images/headshots/9ef04882_2018.jpg,Zhang Yuning,,FW ,Both,183cm,69kg,"    January 5, 1997    ","          in Wenzhou, China PR      ",Beijing Sinobo Guoan
https://fbref.com/req/202005121/images/headshots/054675f6_2018.jpg,David Yurchenko,David Viktorovich Yurchenko,GK ,Right,186cm,78kg,"    March 27, 1986    ","          in Ashgabat, Turkmenistan      ",Alashkert FC
https://fbref.com/req/202005121/images/headshots/27e3271e_2018.jpg,Vladlen Yurchenko,,MF (AM) ,95% Right,181cm,74kg,"    January 22, 1994    ","          in Mykolayiv, Ukraine      ",FC Desna Chernihiv
https://fbref.com/req/202005121/images/headshots/19de5b6c_2018.jpg,Valeriy Yurchuk,,GK,,,,"    April 12, 1990    ","          in Dnipro, Ukraine      ",SC Dnipro-1
https://fbref.com/req/202005121/images/headshots/494a7681_2018.jpg,Igor Yurganov,Igor Sergeyevich Yurganov,DF-MF ,Right,186cm,79kg,"    December 10, 1993    ","          in Rubtsovsk, Russia      ",PFC Sochi
Inconnue,Yuri,,DF ,Left,,,"    January 8, 1996    ","          in São Paulo, Brazil      ",Lugano
https://fbref.com/req/202005121/images/headshots/b089e718_2018.jpg,Iliya Yurukov,,MF,,,,"    September 22, 1999    ","          in Plovdiv, Bulgaria      ",FC Arda
Inconnue,Remdan Yusef,Remdan Yusef Mohammed,DF,,,,"    February 12, 2001    ",,
Inconnue,Serkan Yusein,Serkan Kadir Yusein,MF (AM),,178cm,67kg,"    March 31, 1996    ","          in Ankara, Turkey      ",Beroe
https://fbref.com/req/202005121/images/headshots/7c3eed06_2018.jpg,Margarita Yushko,,MF,,,,"    August 23, 1998    ",,
https://fbref.com/req/202005121/images/headshots/37713b53_2018.jpg,Ramzy Yussif,,MF,,,,"    July 6, 2000    ",,
https://fbref.com/req/202005121/images/headshots/0640aa73_2018.jpg,Adi Yussuf,,FW-MF ,Right,177cm,77kg,"    February 20, 1992    ","          in Zanzibar, Tanzania      ",Yeovil Town
https://fbref.com/req/202005121/images/headshots/f50a668a_2018.jpg,Héctor Yuste,Héctor Yuste Cantón,DF-MF (CB-DM),,190cm,72kg,"    January 12, 1988    ","          in Cartagena, Spain      ",AC Omonia
https://fbref.com/req/202005121/images/headshots/3318193b_2018.jpg,Abdulla Yusuf Helal,Abdulla Yusuf Abdulrahim Mohammed Helal,FW,,194cm,87kg,"    June 12, 1993    ","          in Manama, Bahrain      ",Slovan Liberec
https://fbref.com/req/202005121/images/headshots/0de73fa4_2018.jpg,Alhassan Yusuf,,MF,,175cm,66kg,"    July 18, 2000    ","          in Kano, Nigeria      ",Antwerp
Inconnue,Mesut Yusuf,,GK,,182cm,,"    January 14, 1992    ",,FC Arda
Inconnue,Faaris Yusufu,Faaris Yusufu,GK,,,,"    February 11, 2005    ",,Schalke 04
https://fbref.com/req/202005121/images/headshots/91147811_2018.jpg,Mustafa Yusupov,Mustafa Guruglieviç Yusupov,DF,,176cm,62kg,"    July 1, 1995    ",,FC Dordoi Bishkek
https://fbref.com/req/202005121/images/headshots/bd3e08b6_2018.jpg,Utku Yuvakuran,,GK-MF ,Right,178cm,70kg,"    November 2, 1997    ","          in Şişli, Turkey      ",Fatih Karagümrük SK
Inconnue,Roman Yuzepchuk,,FW,,,,"    July 24, 1997    ","          in Mogilev, Belarus      ",FK Rukh Brest
https://fbref.com/req/202005121/images/headshots/333ec92e_2018.jpg,Tahnoon Al Zaabi,Tahnoon Hamdan Saeed Salem Salmeen Al Badal Al Zaabi,MF,,167cm,65kg,"    April 10, 1999    ",,Al Wahda
https://fbref.com/req/202005121/images/headshots/14f2e5a0_2018.jpg,Timo Zaal,,DF ,Right,,,"    February 9, 2004    ","          in Leeuwarden, Netherlands      ",Heerenveen
Inconnue,Míchel Zabaco,,DF,,184cm,74kg,"    February 6, 1989    ","          in Burgos, Spain      ",Burgos
https://fbref.com/req/202005121/images/headshots/88968486_2018.jpg,Illia Zabarnyi,,DF (CB) ,86% Right,189cm,81kg,"    September 1, 2002    ","          in Kyiv, Ukraine      ",Dynamo Kiev
https://fbref.com/req/202005121/images/headshots/8c533114_2018.jpg,Abdulmumin Zabirov,Abdulmumin Alişerovič Zabirov,MF,,,,"    August 4, 2001    ",,FK Khujand
https://fbref.com/req/202005121/images/headshots/5a969ba8_2018.jpg,Anton Zabolotny,Anton Konstantinovich Zabolotny,FW ,Right,188cm,83kg,"    June 13, 1991    ","          in Lipetsk, Russia      ",CSKA Moscow
https://fbref.com/req/202005121/images/headshots/d48f69b5_2018.jpg,Nikolai Zabolotny,,GK ,Right,186cm,79kg,"    April 16, 1990    ","          in Leningrad, Russia      ",PFC Sochi
https://fbref.com/req/202005121/images/headshots/ac067da9_2018.jpg,Bohui Zabou,,MF,,,,"    June 18, 1996    ",,US Quevilly
https://fbref.com/req/202005121/images/headshots/d85c238b_2018.jpg,Mattia Zaccagni,,"FW-MF (AM, left) ",85% Right,176cm,63kg,"    June 16, 1995    ","          in Cesena, Italy      ",Lazio
Inconnue,Marlon Zacharias,Marlon Zacharias,GK,,,,"    February 6, 2005    ",,Dortmund
https://fbref.com/req/202005121/images/headshots/47dbe004_2018.jpg,Kristoffer Zachariassen,,MF (CM) ,Right,180cm,74kg,"    October 27, 1994    ","          in Sotra, Norway      ",Ferencváros
Inconnue,Panayiotis Zachariou,,MF,,,,"    February 26, 1996    ","          in Cyprus, Cyprus      ",AC Omonia
https://fbref.com/req/202005121/images/headshots/40e236a8_2018.jpg,Maksym Zaderaka,Maksym Serhiyovych Zaderaka,MF,,173cm,69kg,"    September 7, 1994    ","          in Oleksandriya, Ukraine      ",FK Metalist 1925 Kharkiv
https://fbref.com/req/202005121/images/headshots/23aceac3_2018.jpg,Shelina Zadorsky,Shelina Laura Zadorsky,"DF (CB, left) ",70% Left,172cm,67kg,"    October 24, 1992    ","          in London, Ontario, Canada      ",Tottenham Hotspur LFC
https://fbref.com/req/202005121/images/headshots/250e53a6_2018.jpg,Yevhen Zadoya,,MF,,173cm,63kg,"    January 5, 1991    ","          in Zaporizhia, Ukraine      ",FC Kolos Kovalivka
Inconnue,Caleb Zady Sery,,MF ,Both,177cm,70kg,"    December 20, 1999    ",,Caen
https://fbref.com/req/202005121/images/headshots/52642e6e_2018.jpg,Aishath Eman Ahmed Zaeem,Aishath Eman Ahmed Zaeem,MF,,,,"    March 11, 1997    ",,
https://fbref.com/req/202005121/images/headshots/6bc1ca92_2018.jpg,Tommaso Zafferani,,MF,,180cm,65kg,"    February 19, 1996    ",,S.P. La Fiorita
https://fbref.com/req/202005121/images/headshots/a8cbe788_2018.jpg,Aidil Zafuan,Mohd Aidil Zafuan Abdul Radzak,DF-MF (CB) ,Right,163cm,70kg,"    August 3, 1987    ","          in Seremban, Malaysia      ",
https://fbref.com/req/202005121/images/headshots/a4effc55_2018.jpg,Dan-Axel Zagadou,,"DF (CB, left) ",84% Left,196cm,90kg,"    June 3, 1999    ","          in Créteil, France      ",Dortmund
Inconnue,Vasilios Zagaritis,,MF ,Left,178cm,68kg,"    May 4, 2001    ",,Parma
https://fbref.com/req/202005121/images/headshots/864c362f_2018.jpg,Danijel Zagorac,,GK ,Right,186cm,74kg,"    February 7, 1987    ","          in Drniš, Croatia      ",Dinamo Zagreb
Inconnue,Yoan Zagorov,Yoan Zagorov,GK ,Right,,,"    November 3, 2005    ",,Levski Sofia
https://fbref.com/req/202005121/images/headshots/3225654e_2018.jpg,Arthur Zagre,,DF ,Left,168cm,55kg,"    October 4, 2001    ","          in Neuilly-sur-Seine, France      ",Utrecht
https://fbref.com/req/202005121/images/headshots/b2bc3b1f_2018.jpg,Wilfried Zaha,Dazet Wilfried Armel Zaha,FW-MF (AM-WM) ,86% Right,180cm,66kg,"    November 10, 1992    ","          in Abidjan, Côte d'Ivoire      ",Crystal Palace
Inconnue,Lukas Zahaczewski,,GK,,,,"    September 17, 2000    ",,SpVgg Bayreuth
https://fbref.com/req/202005121/images/headshots/86b575a7_2018.jpg,Eran Zahavi,,FW-MF (AM) ,Both,180cm,80kg,"    July 25, 1987    ","          in Rishon LeZiyyon, Israel      ",PSV Eindhoven
Inconnue,Masih Zahedi,,DF,,,,"    January 12, 1993    ","          in Karaj, Iran      ",Gol Gohar FC
https://fbref.com/req/202005121/images/headshots/3e4f877c_2018.jpg,Shahab Zahedi,,FW-MF (WM) ,Right,187cm,,"    August 18, 1995    ","          in Malāyer, Iran      ",Zorya Luhansk
Inconnue,Jannik Zahmel,,DF,,,,"    April 14, 2003    ",,Osnabrück
Inconnue,Pablo Zahnen Martínez,Pablo Zahnen Martínez,DF,,,,"    February 21, 2005    ",,Eintracht Frankfurt
https://fbref.com/req/202005121/images/headshots/32901c4c_2018.jpg,Luka Zahović,,FW,,177cm,,"    November 15, 1995    ","          in Guimarães Municipality, Portugal      ",Pogoń Szczecin
https://fbref.com/req/202005121/images/headshots/8b1b4d2b_2018.jpg,Tomáš Zahradníček,,MF,,181cm,68kg,"    August 11, 1993    ","          in Olomouc, Czech Republic      ",Sigma Olomouc
https://fbref.com/req/202005121/images/headshots/f7d371f2_2018.jpg,Hazim Al Zahrani,Hazim bin Hassan bin Mohammed Al Omari Al Zahrani,DF,,171cm,,"    April 23, 1999    ",,Al Ittihad Jeddah
Inconnue,Motair Al Zahrani,,DF,,,,"    October 22, 1994    ",,Abha
Inconnue,Motair Al Zahrani,,DF,,,,"    October 22, 1994    ",,Abha
Inconnue,Pierre Zaidan,Pierre Zaidan,DF,,176cm,63kg,"    June 16, 2001    ","          in Nîmes, France      ",Nîmes
Inconnue,Ibrahim Zaied,,GK ,Right,190cm,87kg,"    January 22, 1990    ",,Al Hazm
https://fbref.com/req/202005121/images/headshots/93892a08_2018.jpg,Kirill Zaika,Kirill Anatolyevich Zaika,MF ,Left,174cm,66kg,"    October 7, 1992    ","          in Uspenskoye, Russia      ",PFC Sochi
https://fbref.com/req/202005121/images/headshots/08e89ce0_2018.jpg,Ahmed Al-Zain,Ahmed Yousef Al-Zain,MF (AM) ,Right,177cm,64kg,"    July 2, 1991    ",          in Saudi Arabia      ,Al-Ra'ed
https://fbref.com/req/202005121/images/headshots/e815b580_2018.jpg,Syazwan Zainon,Mohd Syazwan Zainon,MF,,167cm,66kg,"    November 13, 1989    ","          in Perlis, Malaysia      ",
https://fbref.com/req/202005121/images/headshots/b8441408_2018.jpg,Baktiyor Zainutdinov,,MF ,90% Left,180cm,67kg,"    April 2, 1998    ","          in Kazakhstan, Kazakhstan      ",CSKA Moscow
https://fbref.com/req/202005121/images/headshots/b8441408_2018.jpg,Baktiyor Zainutdinov,,MF ,90% Left,180cm,67kg,"    April 2, 1998    ","          in Kazakhstan, Kazakhstan      ",CSKA Moscow
Inconnue,Vincent Zajaczkowski,Vincent Zajaczkowski,DF,,,,"    May 25, 2005    ",,Mönchengladbach
Inconnue,Maja Zajc,,GK,,,,"    September 18, 1998    ","          in Slovenia, Slovenia      ",Gintra Universitetas
https://fbref.com/req/202005121/images/headshots/83e4643e_2018.jpg,Miha Zajc,,MF (AM) ,91% Right,178cm,76kg,"    July 1, 1994    ","          in Šempeter pri Gorici, Slovenia      ",Fenerbahçe
Inconnue,Tomáš Zajíc,,FW,,,,"    August 12, 1996    ",,Zagłębie Lubin
https://fbref.com/req/202005121/images/headshots/5d1f75d6_2018.jpg,Gjoko Zajkov,,DF (CB) ,Right,186cm,77kg,"    February 10, 1995    ","          in Skopje, North Macedonia      ",Levski Sofia
Inconnue,Cedric Zajkowski,Cedric Paul Zajkowski,MF,,,,"    June 30, 2005    ",,RB Leipzig
Inconnue,Luana Zajmi,,MF,,,,"    June 12, 2002    ","          in Slovenia, Slovenia      ",Leicester City WFC
https://fbref.com/req/202005121/images/headshots/95d7178d_2018.jpg,Adebayor Zakari Adje,,MF,,184cm,,"    November 12, 1996    ","          in Niamèy, Niger      ",ENPPI
https://fbref.com/req/202005121/images/headshots/384d58d9_2018.jpg,Denis Zakaria,,MF (CM-DM) ,98% Right,191cm,76kg,"    November 20, 1996    ","          in Kinshasa, Congo DR      ",Mönchengladbach
https://fbref.com/req/202005121/images/headshots/91ca0a49_2018.jpg,Irfan Zakaria,Muhammad Irfan bin Zakaria,DF,,181cm,72kg,"    June 4, 1995    ",,PBS Kuala Lumpur
Inconnue,Arsen Zakharian,,FW ,Right,180cm,67kg,"    May 26, 2003    ","          in Samara, Russia      ",Dynamo Moscow
Inconnue,Milad Zakipour,,DF (WM),,,,"    November 23, 1995    ","          in Chālūs, Iran      ",Gol Gohar FC
Inconnue,Yassine Zakir,Yassine Zakir,MF,,,,"    March 13, 1997    ",,Telstar
https://fbref.com/req/202005121/images/headshots/fc3697dd_2018.jpg,Rodrigo Zalazar,Rodrigo Zalazar Martínez,MF ,Right,174cm,74kg,"    August 12, 1999    ","          in Albacete, Spain      ",Schalke 04
https://fbref.com/req/202005121/images/headshots/296ecfcb_2018.jpg,Ángel Zaldívar,Ángel Zaldívar Caviedes,FW,,174cm,78kg,"    February 8, 1994    ","          in Guadalajara, Estado de Jalisco, Mexico      ",Guadalajara
https://fbref.com/req/202005121/images/headshots/9fdcb346_2018.jpg,Edgar Zaldívar,,MF (DM),,173cm,67kg,"    October 17, 1996    ",,Atlas
https://fbref.com/req/202005121/images/headshots/5ca20b7a_2018.jpg,Joseba Zaldúa,,"DF (FB, right) ",92% Right,176cm,73kg,"    June 24, 1992    ","          in San Sebastian, Spain      ",Real Sociedad
https://fbref.com/req/202005121/images/headshots/45191c29_2018.jpg,Nicola Zalewski,,FW ,Right,164cm,64kg,"    January 23, 2002    ","          in Tivoli, Italy      ",Roma
Inconnue,Marko Zalokar,,GK ,Both,191cm,80kg,"    June 18, 1990    ",,NŠ Mura
Inconnue,Annahita Zamanian,,FW,,163cm,56kg,"    February 19, 1998    ","          in London, England, United Kingdom      ",Juventus
https://fbref.com/req/202005121/images/headshots/6bb2c084_2018.jpg,Andre-Frank Zambo Anguissa,,MF (CM-DM) ,88% Right,184cm,79kg,"    November 16, 1995    ","          in Yaoundé, Cameroon      ",Napoli
https://fbref.com/req/202005121/images/headshots/89b72f6c_2018.jpg,Carlos Zambrano,Carlos Augusto Zambrano Ochandarte,DF-MF (CB-DM) ,Right,185cm,78kg,"    July 10, 1989    ","          in Callao, Peru      ",Boca Juniors
Inconnue,Joel Zambrano,,MF,,,,"    September 10, 2004    ",,Paderborn 07
Inconnue,Hossein Zamehran,,FW,,,,"    March 21, 1992    ","          in Mashhad, Iran      ",Nassaji Mazandaran FC
Inconnue,Roberto Zammarini,,MF,,,,"    July 5, 1996    ",,Pordenone Calcio
https://fbref.com/req/202005121/images/headshots/8e45910b_2018.jpg,Francesco Zampano,,"DF-MF (FB, right) ",83% Right,177cm,68kg,"    September 30, 1993    ","          in Genoa, Italy      ",Frosinone
https://fbref.com/req/202005121/images/headshots/6239696f_2018.jpg,Jesse Zamudio,,MF,,,,"    March 9, 1999    ","          in México, Estado de México, Mexico      ",León
Inconnue,Gianmaria Zanandrea,Gianmaria Zanandrea,DF,,,,"    February 11, 1999    ",,Perugia
Inconnue,Dario Zanatta,,FW-MF,,175cm,,"    May 24, 1997    ","          in Victoria, British Columbia, Canada      ",Raith Rovers
https://fbref.com/req/202005121/images/headshots/a5d1aab2_2018.jpg,Luca-Milan Zander,,"DF-MF (FB, right) ",Right,183cm,73kg,"    August 9, 1995    ","          in Weyhe, Germany      ",St. Pauli
Inconnue,Negin Zandi,Negin Zandi Dareh Gharibi,FW,,,,"    January 20, 2004    ",,
Inconnue,Negin Zandi,Negin Zandi Dareh Gharibi,FW,,,,"    January 20, 2004    ",,
https://fbref.com/req/202005121/images/headshots/8ee7161d_2018.jpg,Petar Zanev,Petar Dimitrov Zanev,"DF (FB, left) ",Left,183cm,70kg,"    October 18, 1985    ","          in Blagoevgrad, Bulgaria      ",Pirin Blagoevgrad
Inconnue,Ionut Zanfir,Ionut Zanfir,MF ,Right,,,"    August 21, 2000    ","          in Craiova, Romania      ",ACS Viitorul Pandurii Târgu Jiu
https://fbref.com/req/202005121/images/headshots/a41c8f39_2018.jpg,Gyeltshen Zangpo,,GK,,,,"    July 6, 1998    ",,
https://fbref.com/req/202005121/images/headshots/5e834dce_2018.jpg,Luca Zanimacchia,,MF ,Right,178cm,72kg,"    July 19, 1998    ","          in Milan, Italy      ",Cremonese
https://fbref.com/req/202005121/images/headshots/5e834dce_2018.jpg,Luca Zanimacchia,,MF ,Right,178cm,72kg,"    July 19, 1998    ","          in Milan, Italy      ",Cremonese
Inconnue,Benjamin Zank,,MF,,,,"    August 14, 2004    ",,Carl Zeiss Jena
https://fbref.com/req/202005121/images/headshots/9fd88467_2018.jpg,Ahmad Zanki,Ahmad Jaber Ali H. Zanki,MF,,,,"    December 17, 1995    ",,Kuwait SC
Inconnue,Alessandro Zanoli,,DF,,,,"    October 3, 2000    ",,Napoli
Inconnue,Martina Zanoli,,DF,,,,"    February 27, 2002    ",,Fiorentina
Inconnue,Offrande Zanzala,,FW ,Right,185cm,,"    November 8, 1996    ","          in Brazzaville, Congo      ",Barrow
https://fbref.com/req/202005121/images/headshots/eb2651aa_2018.jpg,Artur Zapadnya,Artur Volodymyrovych Zapadnya,DF-MF,,183cm,69kg,"    June 4, 1990    ","          in Pershotravensk, Ukraine      ",FK Metalist 1925 Kharkiv
Inconnue,Ángel Zapata,Ángel Eduardo Zapata Praga,MF,,,,"    February 3, 2001    ","          in Saltillo, Estado de Puebla, Mexico      ",Monterrey
https://fbref.com/req/202005121/images/headshots/d3de9af0_2018.jpg,Duván Zapata,Duván Esteban Zapata Banguera,FW ,77% Right,186cm,80kg,"    April 1, 1991    ","          in Cali, Colombia      ",Atalanta
https://fbref.com/req/202005121/images/headshots/590cdede_2018.jpg,Hansel Zapata,,"FW-MF (AM, right) ",Right,182cm,77kg,"    February 11, 1995    ","          in Puerto Tejada, Colombia      ",Slaven Belupo
https://fbref.com/req/202005121/images/headshots/1a7d5ffe_2018.jpg,Alberto Zapater,Alberto Zapater Arjol,MF (DM),,182cm,80kg,"    June 13, 1985    ","          in Zaragoza, Spain      ",Zaragoza
https://fbref.com/req/202005121/images/headshots/1a7d5ffe_2018.jpg,Alberto Zapater,Alberto Zapater Arjol,MF (DM),,182cm,80kg,"    June 13, 1985    ","          in Zaragoza, Spain      ",Zaragoza
https://fbref.com/req/202005121/images/headshots/83bc616f_2018.jpg,Yevhen Zaporozhets,,MF,,182cm,72kg,"    September 20, 1994    ",          in Ukraine      ,FK Inhulets
https://fbref.com/req/202005121/images/headshots/ca3db240_2018.jpg,Gabriele Zappa,,DF-MF ,96% Right,187cm,77kg,"    December 22, 1999    ","          in Monza, Italy      ",Cagliari
https://fbref.com/req/202005121/images/headshots/7fe90ccd_2018.jpg,Davide Zappacosta,,"DF-MF (FB, right) ",88% Right,182cm,70kg,"    June 11, 1992    ","          in Sora, Italy      ",Atalanta
